time,binanceXLMBTCbidMax,binanceXLMBTCsellMin,nicehashXLMBTCbidMax,nicehashXLMBTCsellMin,okxXLMBTCXLM-BTCbidMax,okxXLMBTCXLM-BTCsellMin,bitstampXLMBTCbidMax,bitstampXLMBTCsellMin,cryptoXLMBTCbidMax,cryptoXLMBTCsellMin,
15 March 2023 23:43:14,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:14,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:14,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:15,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:15,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:15,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:15,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:15,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:16,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:17,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
